tx_hash,block_number,timestamp,from_address,to_address,value_eth,gas_limit,gas_used,gas_price_gwei,transaction_fee,nonce,tx_index,is_contract_interaction,input_data,input_data_length,transaction_status,anomaly_flag,transaction_type,date,hour,day_of_week,day_name,gas_usage_ratio,fee_to_value_ratio,transaction_id,is_triangulation
0x6aa85b6885f1fe45c7ba5ad0e47b73d24dbcd97d2bfdb7d92f1a60f7dd7ad684,14669870,2017-02-26 21:50:44,0xa967526842d9cc9ca3e9e67ce59c56cb4b6d7189,0x226581c24f38c50f461e434dde1cebe7f7e8e68d,0.06872,25066,6028,150,3759900,174,54,0,0xe91a1f6863959cc7b02145b0cfe8e4f2428368a11a10a25a8614a6902be45bdd9de0cb1171e237181296130d35704bf59d,100,Success,1,transfer,2017-02-26,21,6,Sunday,0.2404851192850873,54713329.45285215,5093,False
0x81a7700e3c5aa28bb91c6a2cca3c03de23a4bab6e02e708bc89cd97ab26fdfbd,5807377,2020-03-22 08:52:57,0xc5a2cd9628a7cbb092caea7c87b20fae4572c8f2,0xc7f74ca168fdf9e0ceaf2c3b960846b289893ae4,0.263008,23972,21333,177,4243044,609,69,0,0x25e442ddf8ff877b49d12fe0c79cfa89b4e0cafeb15df5fc6f564525bb1ff686,66,Success,0,transfer,2020-03-22,8,6,Sunday,0.8899132321041214,16132756.418055722,22290,False
0x8dd027d40ae9c7464a702df318894e7f1c15eb5a8870d8d46eb834ff6ee44be9,5664871,2016-11-18 16:47:24,0xd9c133013dba7f69ddbea8c1eaff415e6c22740a,0x692da4c8b2fbc7ebe8dd1286274c69006dc9df62,0.76189,21843,21480,123,2686689,197,148,0,0x603f08c919c63dc92062074e524e760b52d9c7ecd15665852bc199460a72bb2cb53a6d712422effe387348c861cbbb,96,Success,0,transfer,2016-11-18,16,4,Friday,0.9833814036533444,3526347.6354854377,8952,False
0x3f51da430743aef0e8cc5e497748185f0af61274b4c2c92ced82adf0d810670c,2822995,2017-10-21 10:54:36,0xc961e993bf79e8c093de3bfbdfb1070d238d595d,0x0c9dbdd3f712cca9aeb6ddb620663c9f584b65a1,0.958202,25274,24358,31,783494,733,26,0,0xcb5b23b8bfeeb3c845f61ba4474c10402851331323eb8cfd27469f26a47857493d7f15,72,Success,0,transfer,2017-10-21,10,5,Saturday,0.9637572208593812,817671.0130014339,26328,False
0x1de6c02d96b123fbd93cd11f64bb54bf66d9fbeb27dbb5417516ad6d3910a0da,2943354,2022-03-24 16:19:07,0xdff74a8b9d8afa47bcbc5b5a28df07b013097121,0xf07ce3265125879ee3f0d19e04e6c7b4da7d2cd0,0.215637,25685,24413,101,2594185,591,197,0,0xe6863182237e52e059ec2,23,Success,0,transfer,2022-03-24,16,3,Thursday,0.9504769320615144,12030333.384344988,88868,False
0xa3357974d52017278eabcbf9296cb706e55e718fca2ea5b65573216a2632d385,12227987,2018-06-14 16:32:38,0x73447cb99c243554f2a774bb246a03494bbf6925,0xb0f8bbe5fb5abac90213166402a2f4676482ab9d,0.272771,244394,62103,151,36903494,656,185,1,0x8c65e3a3764bc26ee949b9f1bcba4dcf8db6827cf90864fabf28dcf476dd863f2a05f46d9a9c81119e,84,Success,1,contract_interaction,2018-06-14,16,3,Thursday,0.2541101663706965,135291119.6571483,32763,False
0x2c65919a1597f91eb830459ee551601be6e8f4caff9c865bc42a5e10e93cd577,1478269,2023-06-05 18:37:06,0xd18eb481b063ad47bc73db165a960b2ba2a2d04f,0x2b5d65d46d31e16a8406d10ba03f33515291d63e,2.904638,21422,21385,141,3020502,945,40,0,0x4581490f8726,14,Success,0,transfer,2023-06-05,18,0,Monday,0.998272803659789,1039889.3080652392,84287,False
0x89df6aca525ea218a571207d0f8d95640d48b262a28e57e4f84ef0ec09135090,4538941,2024-12-20 02:19:13,0xbe5aec60046a0b1f19909cb246767cd53cbdd1db,0x91f78e699737f9602324a0869fee97ac5e73c701,0.686069,23768,23243,106,2519408,762,103,0,0x0fe92c0d359db71c6eb6a8918545bf1ee661748a2de2cc4baa6990ab58b09d,64,Success,0,transfer,2024-12-20,2,4,Friday,0.977911477616964,3672237.049043172,75621,False
0x89b5854954e686816a1730f8efd09615d0b617fd8f1539fb7269521409787582,6311134,2016-02-01 13:38:36,0x0e780bb52f097b9bb2f0011cd1586ca9a74f99dd,0x7fc70095e0a35733d1354a3f3060762ca0336d01,0.414199,22218,21728,74,1644132,642,45,0,0xaf7072c6828ded8cb6517018e205180e9,35,Success,0,transfer,2016-02-01,13,0,Monday,0.9779458097038436,3969425.324542068,11322,False
0x592f7756f6b91b279fa2d63e936e6a3785e6ee7ba163ae7b09a42894ed7a8f47,10624132,2021-01-13 18:29:11,0x5fdec7adda733296db5c7ff5c44804d7cd8f6dd2,0x5b16203d7194e2892128cf35620fd807808e20d5,0.166359,22374,21966,135,3020490,203,50,0,0x6f4f220261d831393fe7eea82a70e530cf501695ac18df365a9349a2edd976d08156b5a89acdd3f8802572ec3e,92,Success,0,transfer,2021-01-13,18,2,Wednesday,0.9817645481362296,18156456.819288407,62578,False
0x8aa8afb5276083cb9616c1b600e8933ffcd3d7b9e041a4be12d05614bac07d95,7263102,2017-02-26 09:11:36,0x851a496b50d5f4ff1a5caf29c01c5699af5c986a,0x909fac0eaf57196e89bef18201e3f6cf08e379c7,0.993453,108599,33472,111,12054489,829,15,1,0xc7f5ee35e7311b2d44470244b8a2a15fa33a7c12f00d5e214467d4d8f3837441,66,Success,0,contract_interaction,2017-02-26,9,6,Sunday,0.3082164660816398,12133929.838653663,15956,False
0xaede003bfa378cbf4b92dcd95fb476e78bba46bad4f758d392dbe18c70e60e30,4493453,2017-02-17 15:04:33,0x71ba285f9e8b4cb7f6198408c0a9e2af09a369f0,0x2dbf389914147e4efcea23dc0ef8c0d03f9b8d41,1.984244,29312,27976,53,1553536,806,41,0,0xa6404437c240045dee86b75,25,Success,0,transfer,2017-02-17,15,4,Friday,0.9544213973799128,782935.9695682587,74442,False
0x5a5bd4da1479785e2fb10ddf4b82ac3160d6748496de1ec593fc925ae28a5cff,8485932,2022-05-24 19:08:45,0x6cd676db50f5cd742f2b341a3e121e501a925cb6,0x5e2ca2cf1c6c86c484fe9ac6a15277a015ef3b22,0.97136,7993966,7804916,181,1446907846,899,7,0,0xa35afdbaf4c98b0df03b068ff11eee756ad,37,Success,1,transfer,2022-05-24,19,1,Tuesday,0.9763509126758858,1489569105.17213,51930,False
0xad93b82ce2149f7e12954f4e99c863146b794a7353e808d2a09e1bf01ef26971,7876539,2020-04-13 09:50:31,0x20d77f4fface078f31f87545e6eabf188cd948a2,0x810ae770e3fca584f94efd6dfd132537ad5f5b2e,0.265111,402505,208499,183,73658415,684,102,1,0xceafcf4bb711e3df95ef3ecd26911c8cb1bdf441,42,Success,0,contract_interaction,2020-04-13,9,0,Monday,0.5180035030620738,277839904.7945955,82590,False
0xf995ab1a9c5e3b44c47ab122e4656184013bf863f0ba500cb0dd3993b14dfd9b,8492431,2024-04-08 07:58:20,0x9b18b74e3512e2075241ad9f9731d9fd82214b7b,0x2870a599b53450f0c6c379eb45098763c49b36ba,0.305339,219177,124522,198,43397046,987,64,1,0xb440a43b01554033e3b197e12fd11b0d5aa2b1d4f45c51b47b,52,Success,0,contract_interaction,2024-04-08,7,0,Monday,0.568134430163749,142127425.58271298,66964,False
0x429a0895b092dd1823629de41e54082f5990a0f0a329b35af39ea92e3ebc56db,14642013,2024-08-06 16:07:08,0x7cd17635da7e889cc433c2a4a2e9dd3ce2ffedd0,0x65d0dac6ef91e36b6c662a742624068b77eea869,0.366558,68892,32312,137,9438204,579,69,1,0x28da7bf13003aff03b1ed2367b46a888ebd776bce84fc5a1d1413f6e066fc7b688bed95bd5c4b9fb018d,86,Success,0,contract_interaction,2024-08-06,16,1,Tuesday,0.4690239795622133,25748187.19002177,68710,False
0x8109249ed53815efca1692209a075169411881a9a7fc0fe2085c4b71f8f490a5,11390083,2021-09-12 04:20:58,0x17c7ff21b1587716e7ad7de6ac90bd9b5543e826,0x479f6865d571650acd34e10a792b28f6c3cb73a1,0.657672,24135,21402,186,4489110,121,109,0,0xce223fc01dd0abaee431,22,Success,0,transfer,2021-09-12,4,6,Sunday,0.8867619639527657,6825758.128672043,8094,False
0x5c8642d9b1d0b1d192d5050a0bcf009aa6b74aef402335e5ba72087e042ac230,6334636,2024-01-03 05:53:25,0x6761f4ed96979d1ece15c1c993ebc5c667aa7ff8,0xb9f0fb1d0ae30c889d13285ded36dafe32ec792e,1.829512,21869,21825,171,3739599,960,13,0,0xf7819f62f45bd33aafe109b,25,Success,0,transfer,2024-01-03,5,2,Wednesday,0.9979880195710824,2044041.7991245752,5945,False
0x9fa2a9c20e254c858c46dff200c4fa144665df81898123a74801360065326735,13342114,2019-07-12 16:37:18,0xa6ed0cdaffd5ce01e568d24f781a5110b265b55e,0x2754cf7c5df0c173ddd1c3c7b07c8f7a45a0e84a,0.857563,22507,21021,123,2768361,77,130,0,0x35a20744717be3c17afe11f0701efcc7926535046cd5fd8ce4c14e01dd31ab0ec8943129b003d1a6b78dce3,89,Success,0,transfer,2019-07-12,16,4,Friday,0.9339760963255876,3228172.1576140765,6439,False
0x178e3992c538ed96fef2c33d2f7afa6e0110793d56937c5391f557a3ea909b8b,8480981,2019-10-09 06:22:47,0xa3945afaf8b51579a6bd4dc802a3c244db4c0d1d,0x1cb25889005a9271ef5b4cad2168534f38d0a678,1.039229,28981,22507,67,1941727,221,59,0,0x63450d263fc11787e86b7072534bfc0eb1af763b2247a3be2ff9a33ae1459,63,Success,0,transfer,2019-10-09,6,2,Wednesday,0.7766122632069287,1868430.3459583984,37230,False
0xdabb00c3b8330c67a9140d0f7c3491069d9c598f7489699e193d1fb650b37d11,6029662,2019-01-06 06:43:10,0x5b68835152525a9089b78e8145ac82366a09d3ed,0xe946114fcfed9bf9ccf779011afa35f80d31ad1e,0.773595,398130,247985,161,64098930,909,139,1,0x0f5d99020e5f0ee415afd70d54f9a7052fac1789f8b52021a18b1378fd166ec2083837ba9d7926a66e0b7f92edb9be,96,Success,0,contract_interaction,2019-01-06,6,6,Sunday,0.622874437997639,82858511.23649971,20988,False
0xaf461c12394fcbb2e39f3d3fa18cb28e5aba2f016bd9b5186156701c5cf2fb6b,12401060,2021-08-12 21:53:01,0x8d5502ed86d1c1dc8c2dcced50630a30880ba762,0xf2c4cd3055d9a601619761cf9d06379558915d6b,1.211901,21291,21254,182,3874962,141,73,0,0xad6037e35d4ccb724a2329274cd1f8cfeab2657eefbf6a12a5f57e8a6d11ba2e1fec09058f574971d12ca112947a6,95,Success,0,transfer,2021-08-12,21,3,Thursday,0.9982621765065052,3197424.542103687,8487,False
0xf55272a716db43ba350e691dd66baf237d664ef6c49672115601e1ba6bc8996c,10244464,2023-09-22 20:28:53,0xa4122e38a63849146129f2baeb40d6d542d66d36,0xa73247931b264445074d77b057255a3e9c8966c8,0.222762,7186404,6957610,95,682708380,120,168,0,0x891d4cdde1968281d1cb644d49a913879f8c71,40,Success,1,transfer,2023-09-22,20,4,Friday,0.9681629365674403,3064743448.1644087,67844,False
0x6234c91750d43efb2fba947391b525ae31b141b0941e140f7d3ccd38fb27a246,14780399,2019-08-18 23:26:21,0x3d04e140c9c82c036ccb08e86fab0782595f6bb3,0x3ecad620577405955632d985c17bba9e111cf1f0,0.086949,478107,333440,1,478107,685,23,1,0xec55eb04744ea404e1bbebbc3b14504,33,Success,0,contract_interaction,2019-08-18,23,6,Sunday,0.6974171053759932,5498706.138080944,74080,False
0x791e2ce5b9bf66fe35161cc66339dd9adea583eb87d5595267d7eb584473fa1d,12011165,2018-04-30 23:35:20,0xe5d4124fa8a9cb4f4adc13b7097603833652eda0,0xe75461b0d82236d7302f21cdda79f12c2e54d680,0.266112,29647,24998,183,5425401,654,143,0,0xdba43d332ec47d7fe304d2,24,Success,0,transfer,2018-04-30,23,0,Monday,0.8431881809289304,20387660.082972582,17165,False
0x9409e65631ef501450ef5d00b3ff40caf30df9498b9a4db970e70f71a2c54aae,11399736,2018-02-25 04:49:49,0x1b4c80946371a6cfbb9b24685676975ad301a130,0x2426b2b957cafb5ebcc4ff56c706ec54f3516688,0.104054,355406,220563,131,46558186,657,181,1,0x3eea2a322a4c3881b2dcf376b4f30f0d68187563250,45,Success,0,contract_interaction,2018-02-25,4,6,Sunday,0.6205944750510684,447442539.4506699,88390,False
0x82890ab4afb1b97726d59b95a8f942e9ae7332b5c41b803a362e97c6bfaaafa6,14319446,2016-03-01 16:14:27,0xc7f74ca168fdf9e0ceaf2c3b960846b289893ae4,0x6685f3a33a747ca8f03fd33b5653fe1fc6cbc8e4,0.770382,497331,188705,73,36305163,235,167,1,0x63c850b2642ec72126e7afad1e3426658b3ed2c19fd0e7bcc2e70,55,Success,0,contract_interaction,2016-03-01,16,1,Tuesday,0.3794354263056194,47126182.8547396,94053,False
0xaa88857a192120959a4b97a991d568db95fec2ef85c55edba419ff6cbb0bf4d2,13766017,2020-02-04 06:36:54,0x104961d78c59d05b862b9d39ceb0ba25535ad5b7,0x478b1a52d76c3c5815c5a2c63c667dc5020cf15f,1.131021,26060,21569,47,1224820,190,166,0,0xb831050a2b159dcec53e396ab7ebe,31,Success,0,transfer,2020-02-04,6,1,Tuesday,0.8276669224865695,1082933.031305343,57336,False
0xad3c51f6305c5d886ce95eb671905fad8c75527f7b9312562803d9eab39559fb,7536596,2023-07-09 06:59:09,0xbe21531b39504e9dbd1d536a7a8f171bd5962e4d,0xf79329cc90aed9360ceb6157affddbd878a7785e,1.507304,21645,21441,133,2878785,884,84,0,0x518ac1069cf8c40cf244571e0079f80,33,Success,0,transfer,2023-07-09,6,6,Sunday,0.9905751905751906,1909890.1084320084,17877,False
0xd6304e8453d68ef4af880402907c6ae247ce8f24a455143c1c797334940350d5,2951529,2020-03-25 20:47:01,0x24f7cca1d90e4607eb7916742a4f10acdfad9d00,0x3004a88d354eb1c6ce03109b0b633d084db59a54,0.810513,21754,21266,4,87016,590,122,0,0x4d6e79073bae56287912f6c5ef3fc48ad1064bd9f54888671308c8,56,Success,0,transfer,2020-03-25,20,2,Wednesday,0.9775673439367472,107359.16635513556,64934,False
0x4f20d891b48c2b1019204d3d464048ea59b78f1fc1de83ba3e3806349840d33a,7385878,2020-05-29 23:04:07,0xd54ac673e2084adac91870d81004e3141b1fba93,0x09a42892466dcb8670c40c465c5e9c453cc02d5c,1.891795,29886,29109,141,4213926,335,153,0,0x161d212e916a1b331518bedff26489ec4a4fccd,41,Success,0,transfer,2020-05-29,23,4,Friday,0.974001204577394,2227474.964253526,18608,False
0x3d4ccddb61bc21eac39a023fac2bb8da37e288230b1611fe0577c4368f48c8c5,11360034,2022-11-26 10:42:45,0xbedee12c2467bdab180ea641ea7df9f457b17915,0x5b2287709afb1c50e2deba65a1c366ece09c745c,0.526842,28809,27261,18,518562,925,180,0,0xda41cc0f0ebfaf0c0a597e8624dd5421a01d40543a328e9713a793bcd0cfbd72febc92c5b95ea3c21e049ecd,90,Success,0,transfer,2022-11-26,10,5,Saturday,0.9462667916276164,984283.713143599,56674,False
0xddb13cc91dd6bcaa4f886bc34bf8e8f01c92c4f27c81efd0f8e669edad281fe5,14823329,2018-09-03 05:16:43,0x460abaf8589c329ad3be419f4bc6db464d4cf4e6,0x1763096e19f185e86f761f952a36f936be484f23,0.077488,25165,22523,28,704620,48,41,0,0xc1fcb3a15f22b1c863fdc7b,25,Success,0,transfer,2018-09-03,5,0,Monday,0.8950129147625671,9093278.959322734,69511,False
0xa74defdfa4c96c945185216149d60fbbd771a37137e29ad5c1d8f894ed3522c8,9200368,2019-08-23 21:36:30,0x1fd9ffa40c7ae29a7155ad5b4fd8755f68fa8635,0x71cd4bd440b4c503d1b4c7f7982b8eb4734fb9b2,0.208282,29134,4266,19,553546,331,180,0,0x17d04e0fb99c1d3ac433c69c4e2c9f6202d2c06565efee85741b32697ae858b103d996f1ee444a4e86743b11f,91,Success,1,transfer,2019-08-23,21,4,Friday,0.1464268552207043,2657675.651280476,30223,False
0xbfd982800c453d5383f5aba5e81afb6f3a031bd9ba2a00278b938a6419146770,1247839,2023-02-12 08:41:50,0x5fd4462016c29967c7fbd32c6371684681206892,0x2f597cee4b42d547d5c2d2d5db0b16ee6f732d72,2.496577,26955,26536,154,4151070,458,65,0,0x3a65b42e5ae3fe45,18,Success,0,transfer,2023-02-12,8,6,Sunday,0.98445557410499,1662704.5751042329,91408,False
0x7203ab0f7e4c6aa3f440638c1aaa2f67a5a7ba9b0441d2dd01399c4f6e1ad49c,2629078,2020-07-25 16:28:58,0x6c5e59ab9d9816a1004f932df8bce57e162932c4,0x3c4c5c48b3683b5540dfbe5f57a46f0cfbacb2b7,0.446411,285138,177465,42,11975796,947,133,1,0x00703730456d4f3a52472d148e3d024338855eaae0a52ee8a91803c786e1656d6b704bb5036a897f2616,86,Success,0,contract_interaction,2020-07-25,16,5,Saturday,0.622382846200787,26826838.94438085,38830,False
0x32255bceb77b295603cdd992cdc80d7cb6a1a9c5575fb1c066178dafe2b0d274,4956534,2018-07-18 19:24:51,0xab6e8b9114cbdb9788190cea63868bb1d569faa6,0xe75461b0d82236d7302f21cdda79f12c2e54d680,0.529412,485715,50531,72,34971480,710,182,1,0x3f24f4b3e75a9a687792e28f5ac15bd26191083bb63f,46,Success,0,contract_interaction,2018-07-18,19,2,Wednesday,0.1040342587731488,66057210.64123972,43837,False
0x6fb76d7e5ea6a494272baab68df664dab31969db4db5b1bbb16975aedcd7684c,6276180,2022-02-08 05:09:52,0x5ef478cc68b0acbdfba217a37c1b2f2581ab91b7,0xa06afb3d693f4e282094152229805d0bf9be6740,2.184491,23656,22410,76,1797856,32,70,0,0xbb127313e311079f3d147d41a7a5a36e35a3679,41,Success,0,transfer,2022-02-08,5,1,Tuesday,0.9473283733513695,823009.1128780114,22894,False
0x15213dbcd0ffe1471f6be7d5490c22855617a76c1ad38ebba2cd0bdb5e8fa02f,5791635,2016-08-21 11:00:43,0x8138c917eca0fa9f7a98ba185b64e80e82e24d6f,0x3c31423b5c4b20b38182a8fb2cf8ed502b300683,0.708203,416520,109988,57,23741640,478,185,1,0x27a09b19003,13,Success,0,contract_interaction,2016-08-21,11,6,Sunday,0.2640641505810045,33523777.78687749,58914,False
0xa92cc6ee1856acd0650dd89f2790e64a0aec578248400114b4faf16ebf70dcf6,5757354,2022-10-15 18:01:37,0x2c247fc0572eb4fdba230524280555824e672750,0x4ec468be9fa0b6edf22771777f1e1e2b3ed38710,0.882147,26702,25551,180,4806360,950,175,0,0x6e8775d6a814317e481d30cd56fab0913de28d7be99883bd663f70bcbde93515d91fb990ac0e03728e00082aefb85,95,Success,0,transfer,2022-10-15,18,5,Saturday,0.9568946146356078,5448479.675156182,7246,False
0x5934a8c3323116cd09b1a7178a12ec15fd317dceba6d31ca4a365b024a85b52f,12739940,2019-03-16 10:42:05,0xf0856ccdc028c1dba05261d5cb7e7ea10e28746f,0xbd764dfb151cb584a8cb5e6ec5dae0a026fa42db,0.8364,159603,125305,56,8937768,705,164,1,0xf59d6a5827309db4a94b4f8a54f6557f47abfc68bab479e82c7f9ff6320183afae84e01e33255786d994c1b49a,92,Success,0,contract_interaction,2019-03-16,10,5,Saturday,0.7851042900196111,10685997.13055954,94690,False
0xb2d5bab9fe88368f607027a46107acf940488bea1b383a474c79b7032941a51b,1589940,2015-10-06 21:26:17,0xae112ac77bc9e5a1d27fe6bdae30cb18f805d337,0x55ffbd23c1e43e3f2f74a43b2b576e7a4b4d774a,1.06448,26275,24021,85,2233375,557,181,0,0xbca2cb9a3a8bf8a0ea8a968a55e1637575540a78e1f918ac5f3,53,Success,0,transfer,2015-10-06,21,1,Tuesday,0.9142150333016176,2098090.1473019687,5222,False
0xc7efdd85b516304bce1b29536909f1a2c1aa4925d4af763ab41dbb49db0cd6c1,2405815,2024-11-20 14:32:17,0x0e388ab0414416e5ad3a183458390e8541d741e0,0x9556033b6d2be754829dd284e11080969e88f7c5,0.866269,27868,22313,179,4988372,501,136,0,0xc95df06ec4009443821d93d938f610fce378004ac4d30d70f6338716ecf3d184bb58053d32f37c1c596d2f47dcf398803040,102,Success,0,transfer,2024-11-20,14,2,Wednesday,0.8006674321802785,5758456.091583561,61411,False
0x58207c7517517768fe28bb904f5f18a0af615cc2fac01c8ac4c91dddc79743c8,9721977,2015-11-21 05:51:07,0x793bfc44132944bf2d9cafb0efeb946b6d87d339,0xbac5daf788e44e21814aaf19babf5f682d745e98,0.563944,254920,64629,108,27531360,204,158,1,0x3c05436a9b5a0d97448f24,24,Success,0,contract_interaction,2015-11-21,5,5,Saturday,0.253526596579319,48819315.39301775,58504,False
0xff9674752a22c9a63a6b4bec1c0228b65c55e282929a1e0e414c2915364230e0,6634889,2019-04-15 22:42:05,0xaa940ced02b67fc917f050230a3df0009d180fde,0x7bb8054f3b66cb9d241f5690ac080659bafada22,0.648115,26943,23501,91,2451813,495,3,0,0x9500b3824cdb,14,Success,0,transfer,2019-04-15,22,0,Monday,0.8722488215863119,3782990.67295156,58789,False
0x13c96b34cd6c66beda3d62e7e0cd65ecc7121542f8c988bff82072b0bdf0eb73,8376931,2019-01-20 12:11:55,0x5b6f9347432dc39aa3ce56812bea7d9759821661,0xe849b290d40d6407ad68eeb78e1daee9d138f28b,1.523924,28304,23341,52,1471808,992,60,0,0x9e330566fd0,13,Success,0,transfer,2019-01-20,12,6,Sunday,0.8246537591859808,965801.444166507,87925,False
0x99b35a16b927af48ca92c544034958762772a214f3bbfece9ba55955c93cef6d,9529498,2017-11-29 04:48:30,0xb22912838ef66c1f33dc74332fba62c537a1de5c,0x83343a0ea32a51aee844ed39ccbb81bbe4ea4c26,0.832694,265029,87974,45,11926305,564,78,1,0x94781971ca61f5cc7c55c578c342a6dfcb90ffee94c5a669d0e76fdad6f172a6a1f9ac860a5,77,Success,0,contract_interaction,2017-11-29,4,2,Wednesday,0.3319410328681012,14322554.263631055,26733,False
0xa4eef79eafe959e3f40d78c77abcdc5bd9264bab97b5e485da394793bdd73c12,1954165,2020-06-29 16:29:02,0x1fd9ffa40c7ae29a7155ad5b4fd8755f68fa8635,0x2130b8a3da690afedd73e1441af7aa6e556921f8,0.956464,29842,6920,75,2238150,721,111,0,0x69948dd94a1f4fcdd56d18dde37c644153951892f294b96c9c1ec34006864aca7938a58ad5769054852e43d9aecfb923d,99,Success,1,transfer,2020-06-29,16,0,Monday,0.231887943167348,2340025.3433479983,99780,False
0xd0a59e5187ba532b0c3d5bc0aabdbfecc810b66aa9bc625abac1aa29301ba70f,8277103,2017-06-27 02:43:58,0xaf32b02d725e9ca92fd1d7f9d4bb359e9290f07c,0xb644b64078ccc9639a8a87d4948a4f69f9b3c564,0.060011,238399,177574,29,6913571,134,80,1,0xec6d273650a2b367,18,Success,0,contract_interaction,2017-06-27,2,1,Tuesday,0.7448605069652138,115205062.40522572,62574,False
0x3763054c44556b0e3eef0d6f6636a860431e3cef5f6f1e9fb18ba35f7cd8a39f,1798202,2016-01-30 08:59:42,0xef342a0a47371f5b295a83f34cbabb54f6746b6c,0xa0d3e3c5d45b6321198bc8939a33653edbfe98c5,0.486256,6636962,6356248,142,942448604,254,90,0,0x8eab518061eee13a288c343b16a29d5f23b3e1ec8f908cb53bcbeafd6de5aeb30d8e2feb720ba49f1476c510ee866cf13f,100,Success,1,transfer,2016-01-30,8,5,Saturday,0.9577044436897484,1938173727.4193015,38578,False
0x9c94f48fddbd235fd32177bdc245bdc8aa8151a2bc05ecb1d0421b3a01ef6753,3586759,2016-10-19 19:08:40,0xd74d9b78fcd2c37d89293acda5eee95be301b56c,0xc1f6278bcdc06dce92b477691272308b7eff57a9,0.935159,26835,23784,47,1261245,263,46,0,0xc71c56096e134348b225b5adc7778abb778,37,Success,0,transfer,2016-10-19,19,2,Wednesday,0.8863051984348799,1348695.783283912,32113,False
0x7d6176f89e1039e0343c5106f9c1d1c18fa9dd07a62702e016cc99ec9f70bc01,12025692,2022-09-23 15:51:50,0x6a9173ef5479f918f15937b02281dea9aecb7e61,0xe2fbb90ce8f8a9377e90ec51b8b7d9d605e218a9,0.788459,307145,122143,5,1535725,721,125,1,0x037506859cce5dfb19b8584ed4865df06ae3ecc86a77b56eaec846e296ceca63345db15,73,Success,0,contract_interaction,2022-09-23,15,4,Friday,0.397672109264354,1947755.0513089453,24456,False
0xd65eeba1cd332fbf577337a336cdcdac17c0fad736caa46841148b109c2b7cf2,8561381,2020-03-21 07:04:07,0x2b1e3b2f0106465d8488ba78f58b7b5b71d1e941,0x456f85928a1b7bc18fd12074289d5b0af3987e85,0.876768,25078,21889,109,2733502,748,124,0,0x29bced1f0135745b0c2c453b0b3a142851dea4c9c5008b48cc233801c4074b69651402,72,Success,0,transfer,2020-03-21,7,5,Saturday,0.8728367493420528,3117702.7446257165,93303,False
0x4d54dcd21343c7ecc45515c6d816350855886ff3b822b307f46adcbaa461ae87,11189146,2018-06-02 01:24:49,0xcb9d9206f112dece186f090ae611129c74ad3162,0x91c0efa1fffaa24dc1722dfe481002ccca40842a,7.048091,113500,26312,110,12485000,468,85,1,0x282cd966b7f1f7bf665589b124bbae3,33,Success,0,contract_interaction,2018-06-02,1,5,Saturday,0.2318237885462555,1771401.6462046248,5660,False
0x8d69e49918d25ee68ddbff15351c4afb9b52537cf48f21d89dc04ebe5319c575,3342060,2022-11-01 23:29:13,0xdb4912142b86262abaf872570502df87a6d710c4,0x81d87d382ed9d15d57688b550089bd9d486a5dc8,3.028061,180506,70926,145,26173370,970,119,1,0x99bf8677567391dcdbca2eb0578a1e488e8e42d22732d09400599c01f0be1acaded,69,Success,0,contract_interaction,2022-11-01,23,1,Tuesday,0.3929287669107952,8643607.24569287,44813,False
0x3b292f1d72ba8c6fd08f422b0e58a76fbb2a80092b23791609e5d07c23763e50,11447053,2019-12-22 16:06:03,0xaf8db708ea52e2cb80fc6999a6085b3fda514ca2,0x4d9dc03c0d625dff9710b6fa610ae411df34c819,0.039151,22055,21768,151,3330305,999,10,0,0xea4663073d7c679b1edbef1c,26,Success,0,transfer,2019-12-22,16,6,Sunday,0.986987077760145,85063089.0654134,41348,False
0x66483be8825d77f59b5951af88ace95654be0e7dd158052feb119a6f89ae6752,4840646,2021-07-23 12:12:09,0xfe995a00b5de947df4c1b4b1022025c302b0c17e,0x8a03ec419b437201b80524315809aa81a3f828ea,2.685604,23620,21472,161,3802820,789,69,0,0x9ab65865376dda60860d3e0c34a6f4084a65738c51bc70a990356e9bc6e525170e6cb3,72,Success,0,transfer,2021-07-23,12,4,Friday,0.9090601185436072,1416001.7634766705,11553,False
0x2a78a94ca1ed5accaa541c3b3077e3ae9adef8b084da52b64e429794aa06408f,4991731,2019-02-27 19:00:15,0x3e68a51aec2e22668b0b3a16d28aabf049c91597,0xea4519acb6a60bad577738f1763348cb0eec2f8d,0.020019,27103,22569,160,4336480,689,64,0,0x48f88c621b2807d4e1d4edd1bda3b5436eddcd6f3,43,Success,0,transfer,2019-02-27,19,2,Wednesday,0.8327122458768402,216618212.69793695,28286,False
0xdebce5a834977283f29b3261705574d9de1e82786331cd2bb375879f94123bec,12296398,2019-02-04 09:09:43,0xe2004acde483c31dee88ba75787ae48dc6d1c5e4,0xc1466a13de2f64f929f42b71f52e571f8d0c5ec5,0.225588,22354,21809,49,1095346,15,21,0,0xa0f70e7b7dbdc7c7103aba4d14156,31,Success,0,transfer,2019-02-04,9,0,Monday,0.9756195759148252,4855515.364292427,70034,False
