hash,block_number,from_address,to_address,value,gas_limit,gas_used,gas_price,timestamp,transaction_type,status
0xd9554c7a400d950ae1d346be9ee61b866cd06968a79a8b46399510fd4d834d1a,10021041,0x53c3b406d7045a3ed1c2c99d4ea10882d5fa1c11,0xb17792d28b89dd6d607fc59c3cde3e9e847b4828,2.559906046321097e+17,50000,60722.30606422394,39810587553.92024,2025-03-06 11:03:32.916109,transfer,1
0x78d232ffb635b0d1b68af0b17f627e7c84a0f882cd1a748b544fd7b043e4149d,10063955,0xe44ebf142b5e8d1cc915b61c60cc6f8772015025,0x059ac3161e1e62dd95f4f40045ee9bc68e94fa62,8.46545078526675e+16,50000,32102.539292731424,10165617725.737057,2025-02-15 08:30:55.916109,transfer,1
0x5b4618c9df43548482e572a0f9ff14ce52f31ea3c6f908f25f9ad6f5949af7e8,10046272,0xe3144e7bda9ddaa2c41cbffbb64de8dd723ef625,0x387221ac21aeae0e55c3b45e5fed7bcb84d01a43,1.2040798535060165e+17,21000,15911.338628826014,14302129479.744785,2025-02-21 18:22:16.916109,transfer,1
0x2ac963d5605b49c1dd99fea7762f65696ca501daf31457c5cc58a27a0a0e17b4,10031547,0x25357b1e95745454591eea755ad42150660e0dbf,0x6b178b3241b9b7a08bec2f5a3b63d40990b91e16,2.4011908178892575e+18,21000,117766.44482648176,25300299997.65186,2025-03-15 04:59:47.916109,transfer,1
0x2ba96e19d100699a9ef2741fd56265610f77876f22e0f5a4a2d51c8688731b08,10023838,0x0cfc581bcdf911bf9f10ff7dd9a2c5623de4dc1c,0xdf22791280d03c30fc0d3601186c13cab1cf5be4,1.874500610846191e+18,21000,15568.63393426408,18642900675.350544,2025-03-05 23:58:20.916109,contract_interaction,1
0xde926c687d4aaf6fff16249f6303e66fa1b3159612e7b9ddb3596e6b90bdcc98,10038227,0x28985ac1e11391813625c497a28becc495befc2b,0x837ae7be622398cf8e20799430c45edec7b1edbc,1058481789527132.0,200000,125559.67713637096,19918068680.172462,2025-02-21 13:45:59.916109,transfer,1
0xcc127b358b85bf324349d8e220fdc3aeb3b85d75dc92f10bfd33696737602e2a,10089460,0x6dfe4de45966d1d0f4ef634d1cb9978de47e1a77,0x421c59d88fc0a17a3676e52a5a4465ccfc2b3989,7.777325466794464e+17,50000,128442.30570884715,17762980159.675667,2025-02-15 15:51:25.916109,transfer,1
0x3e60e6787f63f4ae92b0117568237ff7ef5e8392eb9f5be603c09dd5937b99af,10040568,0x885ea447d9325eb2dc459e469a9d262c4f6fe018,0xf84e0793b461ea45fd869473d1b33bb0361c699e,3.4430765287424915e+17,21000,58669.92787440408,8752225078.784103,2025-03-04 18:51:41.916109,transfer,0
0x16339f51dc5a2ad0065dd85195cdc2200991b00285f0fbc0353b26fded590eb5,10036020,0xc9d218cfacb21a665511dd4734f6cd1eebbb2b57,0x9f7c7b5eb7500d2063d10a9a5e238fc26faaddb7,1.7120235608561705e+18,21000,60554.44973971742,24195825459.960663,2025-03-06 07:55:41.916109,contract_interaction,1
0x7a8b66dd83878fd6d9507c89ed17efc9d071f52e33d4c0f2f5875205b3ed617d,10035112,0x529a7396ae8538fdeaff2f5b660e80fdae8fa871,0x343f73e79172f46c2f3e543b90245e9c322da2b4,6.947393365272338e+16,200000,110109.37748854636,21654000207.018753,2025-03-15 00:52:58.916109,transfer,1
0x7259e8e02fa63842eeb40b38dc425da945e15d7f594e65293bc8b407402a5fbc,10018513,0x40f4a540be1c7f2b8883440a3cffa6fc3f6f0e9b,0x1700ac9df1236fcd8547a41d23571759cbbd5705,4.594902355364735e+16,100000,16494.17454717676,13495469098.426132,2025-02-22 12:37:16.916109,transfer,1
0x603537e4fc523515673cc79532326e4bd15e7aabc45b512069854901e645cf28,10084949,0x04e13f1c741cbfdcfbe780ca212d97fe1b3abc2d,0x4269f623d48731bc4aabf86514832aa9dfbd2cf5,2.777227871062286e+18,50000,82166.93254742793,29793083279.507126,2025-02-21 01:33:05.916109,transfer,1
0xac1e310d795f1fdeec03cfc95142834fba29bcfab4446343432df3ac52ca18c3,10049809,0x6a7f942cb788167a50d92f54940fc3653babd228,0x62741017420e02f5871a9608f2aea702cac95a6b,3.083875153162279e+17,21000,161010.97425348422,17572701798.365635,2025-03-04 06:42:34.916109,transfer,1
0x82d403a0e05aec837a9fa9646a8f8e0a0138f7cbd9fe0b684ae09010d6a4ca5a,10017117,0x3ddd96cb90164ada4dadbfcdf5eeaee0ce9168d9,0x22d55efcab3db6d7f79232901de974c166d82de4,1.9837544075337162e+17,200000,93836.14669044132,22333780093.227592,2025-02-18 06:57:24.916109,transfer,1
0x23b75257809451485d503229b2b3479eedf56286f88ce8d3794de0d5a54a6ab3,10019199,0x77986cd3efc3a15a35a81dabe5bbd113bd97e357,0xd9ec77ac4374237e8d2e208c9dd2954f1e744e2c,1.871799229710836e+17,50000,159528.38112531655,25779139738.228897,2025-03-07 18:13:43.916109,transfer,1
0x9c0415a3111ccdbf04345d4d178662ca21d383041cdc7a938480e16082da6c30,10098255,0x8b5fd1e4f3ae5b9253d6bfbc96b2e5704761ee31,0xb527b66d399826480a6e4ca2d025e5dbb7cc789f,1.7575716753179182e+18,100000,33559.99504049297,36196699830.05862,2025-02-20 20:27:55.916109,transfer,1
0x3a78dfb07d596115a74b090399a38097ddee05632c92abd9a7557e6b2309a163,10066933,0xf686b0109b3450a50463cea0cf540a1434d5ef57,0x9b81f04b89616c3e467e87fd5992c150dd0f8217,9.464011120377135e+17,200000,82654.34632108395,13537754949.708635,2025-02-14 17:42:39.916109,contract_interaction,1
0x5411b46b95502d4b556e329a9671508b6a73d7abc7748c32f769f6b9515a9f34,10005888,0xa0c5f8fed517ba97e906794f001d6d928a85b3e8,0x78541e48b4f7354856c9dd15656a4fe5768ac0be,1.5330668445962104e+18,100000,14919.766998518322,22048955888.67606,2025-02-17 20:50:30.916109,transfer,1
0x947478a7dbfa1b37ae49a1b6a5af08922fc8c70dfbda31689fddf31fbfd42e66,10072658,0x13d4882e1a70a24c0579e61590347b6b43f708eb,0x55d49376a37651ba2b49be03eecaf39a17dcc9c1,2.2035561618097254e+17,100000,56741.57259921404,27138148396.06757,2025-02-19 19:37:28.916109,transfer,1
0x43ddb998e26ac924ef131cdd5bf485b6e2f82cd91932bf9d5a6ef1422ceadcea,10095392,0xbd9569d0ef05af101f3f0e1efbaa1d045571d95a,0x6e4ca5d7d477caa6dfb598db248f882f0515a875,3.663011987295582e+17,100000,15772.991177920147,42381805851.22831,2025-02-19 23:15:53.916109,transfer,1
0x93890d5e0a294b300d75a9c9c097e8914970ff7407bb297750ebcd9cd72797cd,10090985,0x2cfd0408609590ef431a6d6304e80f37043d56f5,0x67e90c5bc8f65c0a0e78d723f992d30c2cf5d114,6.800766834223418e+17,200000,57928.12263355598,11905670780.515692,2025-02-25 04:09:47.916109,transfer,1
0xa3425ab260d57c428c443c24a495e1c11ad1222d03f2bc0e820eaaa6954d96dd,10007081,0xdaf6ca44c0a435ee0dd70b7e83055082cbaa1416,0x73db753c841fc8f638edb52969e2f38ec79608f8,1.3364349888246712e+18,200000,35939.07097668178,28107288984.410934,2025-02-16 21:58:28.916109,transfer,1
0xdf66c06d1cc1e925f33d2d894e0bed5cfb69943bc547c9eb172820b915d20bcf,10045464,0x13101fd467c3678c8f35c32de58cdbaebf34b4f0,0xc844f2b813f135662425ee903b6800ed53559b9a,2.700796162289173e+18,50000,80506.44899863216,21442655090.989063,2025-02-24 22:23:41.916109,transfer,1
0x6ae593e5894f42a22c63d7b7c0ff2a9d419a15733bfeb7b39e5b20f67b4ed71f,10019462,0xe18671b27b4312c10cb3e0595fc8e4166ed3c75b,0x8d4279c580801a1d45ff46da576d8eadb5c9dae0,5.127328282845517e+17,100000,55317.375848361015,11988807250.13153,2025-02-28 03:16:58.916109,transfer,1
0x380ba2b47932ac5a714e8f452f85ab24671d245f63537911fa3ce1848576b90c,10014426,0xab8c47d2a26c120a729e42dae9f8eeb0646ebf93,0xe8fd57394e8d95041ba22047996cde72ef31026a,1.0268905488499565e+18,21000,141019.30817374296,22804746345.793015,2025-03-09 08:52:20.916109,transfer,1
0x3bb6cbb8b101dbf81cc8695e0f8b8bdbea05427ef4abc69ab38db9f0cb7adc86,10002794,0x2e9b101b800b9bf62c249dfe82efd6e7f5774840,0xfd23265d1bd935fe154f9eb24194d22875a48eff,2.95937729573994e+17,50000,149113.99212940902,29106689945.565533,2025-03-07 08:12:34.916109,contract_interaction,1
0xadc55e50ffb822022927eb06fb9ee085fc13ea7b83cffec8fa5621208cbc493b,10056882,0xbbdcc376b80d48459ccb9febeab372aa2cc1bfce,0x2dd5d2ae0c02115bdff5dad2ddf0c37714d989f0,5.0748709819974746e+17,21000,35595.27704954627,34455525567.79368,2025-02-17 07:38:12.916109,transfer,1
0xf03babaf43b090718e454ba06c919bcaa6cdc5b016fb4f4bf2e8b4bc0ac14d17,10038966,0x9318ff87ffb68253d56af01b697ca4352c0acbfc,0x285ddd6efffde62fe931b2969d1b49e88b7f7ec4,1.288876165632033e+18,200000,74764.68319254181,16991710445.557549,2025-02-23 12:24:47.916109,transfer,1
0x8474372721c1121bdd57c8b5e995de31c5096c278e29622ddecd34c6a771b7a8,10012257,0xfd3e58889873509d23df6f429b21b0431b2e32e8,0xc3536405a7c5c1264bbc601214ec42245382b79a,2.209213973443207e+18,200000,72214.95134672191,20183154342.991173,2025-02-23 09:24:22.916109,contract_interaction,1
0x69f7eba0216d7e1f155c55ee7132e1ea464395b5a2e5edc7d44ad53b217b39ca,10029054,0xa053d62f1dbeeb2689ea82ad7fbf358ffb27583a,0x798679a118c371779220c0d921883aa907e90336,1.2540663008737052e+18,50000,87036.74069685757,41274182567.56088,2025-02-24 16:20:16.916109,transfer,1
0x2483333e6281a22c95404b9d7af1159fec0971a267934bfa1a9486bbb4a86424,10086361,0x8430a0861324f2e6cd7bbe2fb369414de009343a,0xab9c335490d68484cdc5e40a23be6460adac74c0,2.1876042655085008e+17,200000,33105.84366613164,58098344798.85191,2025-03-02 01:08:59.916109,transfer,1
0xd32c3cde74e1f8f924b355631a0e4a26879529a1cb829dd2a91dde6f544fd6c7,10060237,0x77afac6b4b540dc5feb6f5725f00174c9a14244f,0x31d773e26f83be06a0f6bee53b98fdfde629cc53,1.0696572613798218e+18,21000,75451.58922190517,32139356776.574924,2025-03-09 21:54:47.916109,transfer,1
0x8ef1c553922033a2f32cafee0ed24045958daaeb4f867863613f440f6d17df06,10045081,0xb5ca4835736680493024b46c8cac3f7cabf442d2,0x50ed8b34adc13af6d28c3699983d880d3d0d8c1e,1.2192396705804651e+17,21000,58539.015228466655,24961832952.268272,2025-03-14 04:12:31.916109,transfer,1
0x24139263d58fae7e88c5f342a6bae7b86423e0369295f879e83e2f6a5b94c39c,10093886,0x628c3b44de6a14ca75529d02c13ac39bddf38543,0x157e2ba5c361c47d4c849515bec69589aa546361,1.676050995393489e+18,100000,59181.00483844825,12045391927.897583,2025-02-24 23:49:10.916109,transfer,1
0xac70a118901ca722d01ecc0105f62726475481f06d1400ceafa0b01170e8b47b,10058805,0xbebc5c98688150e7cffdaf6ca843b7d4ad1c97e6,0x50f4675d49d58fe0975e8029cd7a4d34076ae201,3.1586056867746785e+18,200000,70272.03891672767,8296647109.38644,2025-02-23 10:43:04.916109,transfer,1
0x341c4b4b0df053871ffbc3e0dabfdbb9dfa6cbc7ae7ecda4dd1b4911829ed0f4,10054951,0xb572c1693d99f4ef8e51f84229fc7ce3d08a6830,0x4c5ce4a6b3fd82a01d6b6e414125c17581caf123,2.241078137787216e+18,50000,38248.59751157729,29340090850.54101,2025-02-25 19:35:53.916109,transfer,1
0xcf9f702f44ffb249a4ae11e3a7c2f854c35818c04c1a33b067c3a4a2481f9aa5,10089891,0x0a13c81140c732dae0807695a8135acd937c916d,0x82a74cfe049a41d20db4691afe14501c6917a74b,7.153133489256177e+17,200000,36511.2128700655,11290859337.213526,2025-03-07 00:41:39.916109,contract_interaction,1
0x6a1a64054660f8f29052c4fc0bb7e91af81e015cacab7e79a315856b2f67934a,10084783,0x4bc8abbbfb0651efb95f34f2f43343015905226a,0xe40e93a77ade6246cac5827a060f665cd178c6e7,1.6253637761451907e+18,200000,15061.194001634165,38775721864.89915,2025-03-05 13:30:29.916109,transfer,1
0x474ff42abdf289f208d04b1ac135293662018b7ff3d5f52d617514feca112e69,10044154,0x7d54f1e13b2a47e18a64b0077621baa347f6dbaa,0xb666cd3b3b8a274d0f5c91deaa4bc876d797ae91,1.3827224237151168e+17,100000,62975.31110325211,23185859924.419193,2025-02-16 22:56:15.916109,contract_interaction,1
0xe7d41701bbb686696a6c51a96b39f367e2f991ed44a952dddc02415409c20a1f,10043523,0x3d4ff08b5af47def12b59cc06dbadf71edcffb72,0x09d543d4a167843f924fd9ad3417b56fda217ed5,2.4675290535046755e+17,200000,15765.775457278818,21616601164.406883,2025-03-09 23:44:37.916109,transfer,1
0xd7b96d48a75e5c02b180641fa156185bab73c512ff642fab8b9ea9a11352a618,10044235,0xe67da312ba522aeeae61d135e094c063bc92af42,0xdf9b9c1d8e12acb4386597eeb46f506439e988d6,6.18905663744841e+17,100000,139313.15095066608,12305598751.671131,2025-02-19 17:08:01.916109,transfer,1
0x910e0fb12dc8e5f7bde11bb115a8aac597e3fa794a8cb68be8b03f1d50830f18,10031678,0x7582e6fec71ed7286efdc3d4dfafe29457facb60,0xa9a54e7a3b4609ec8eadbfedb42346c1be6c7db8,5.2054425748252666e+17,50000,61206.635992801996,41102511436.91491,2025-03-07 18:48:39.916109,transfer,1
0x3c50bd8c76809004fa8ab51932b1de935f347359d4d50fa413dbec63efb87c94,10056215,0xc7c5c915dfe9a3cfc7950f55a1816827dd084049,0xb5bcac31b5b863b03746c56871434375be77a523,1.0020328521623822e+18,50000,15365.44188259458,34832812545.21663,2025-02-22 13:54:56.916109,contract_interaction,1
0x1ddd161120046df8a02010aa17155c3db65eb0609a777acb5c701405a3f092d2,10089512,0xc63a1c4b59adfb1ad1cc077d257ea226e2427060,0x2b577eb062378c7b29dfc307cc9973c64d55866d,3.398383747480368e+17,50000,81798.38848503582,18729692804.20197,2025-03-12 14:15:57.916109,transfer,1
0xbf4f699c20e5c417a5381cbc206168c7a09534f39f191d74d48c8f82f5889171,10063186,0x06fab87e75db142a28d46d57aa33ca2c6be67caa,0x5f5c02ca2189fe6a2b8c69ce3ac950d520079f0d,6.45582027322774e+17,21000,38339.78388304869,14854426222.547771,2025-02-25 01:26:01.916109,transfer,1
0xc6dd8edd7ffd259aa51c67eac563cfb8ef14148039a533002b936f6f08c1bba9,10032125,0x71c07642606889040255dd29203a86d97a3c06c1,0x52758bd2b5d737e92fdb17803462c1336dafac30,1.2903590251916142e+18,21000,86363.99730258224,20047488039.90087,2025-03-10 13:30:09.916109,contract_interaction,1
0x0d19fd7ffaa4d0a02cbcd15a194bc6239986dd891f6eb0dc1d43a16b95bf72dd,10024776,0xe908ea84c0b0176d57fd425138157bf968e248d3,0x0e68774a76c36b23f2bf00dc2437f66389da1b2a,4.0690196670197523e+17,200000,17044.86843156383,31051501448.28055,2025-03-15 04:56:48.916109,transfer,1
0xf17965a31322bbb22bbb9faf96d2c1baf4ba068c715fc557b96eff4c0b908a30,10037626,0x5fc85cb8b0ba9963cce1f48fcd89ba46a8132724,0xdc9e33eb95a9095afe2769ca66e368e3ca76184c,1.2529005149982994e+18,100000,58310.67795723479,12993259185.51869,2025-02-15 14:52:07.916109,contract_interaction,1
0xfa3bde51b4b07c800f56525925033f7e0dba63ef1041b849b3d50b864278661e,10017989,0x2be849f815b4e31ca6b60bcf196978cb3e937aca,0xc580fab5c8094bc34ea860c4ef67bf73faa02400,1.8823781686055978e+17,100000,82244.01860495041,13276100098.338388,2025-03-16 01:11:47.916109,transfer,1
0xa726692a699080ae6062a21cffc53f2a60fd575eea887fc2ee062f015be45715,10096410,0x62b2daadb07fb986d5baebeae9d0162318df31b2,0x06853c7b61fa7ea3febd2c523b6baaee169c929d,4.3483424695763287e+18,100000,79343.64634047865,29141312866.571278,2025-03-04 04:54:33.916109,contract_interaction,1
0x5ecd55dcc4541d4d0ed174df3a16007baacaf1a457852e464737a0e42d7d9fe6,10008849,0x9a06eef0b8151bb0ca9930f4b732ae5060bcfdbb,0x592573246bafe27d356924552fee931be4535371,8.074940249774706e+17,200000,15983.13804137372,19864746124.55196,2025-03-08 14:52:40.916109,transfer,1
0x1e89cb6ce1bf2c8f8b9e3158961f1bac744c141a2342422058a7948200ac2dec,10063781,0x442038a67492f031b7f79bc7015ec251ce0bca81,0xa87a936ec63edc4c5d70fe9c1cab8e2fead4fb6b,2.7302094932309996e+18,100000,12632.65075280028,14722615827.39463,2025-02-24 12:14:23.916109,transfer,1
0xfdd31b6f474560f98ca97d96b3b01c0538115b0d9f2c6750e59beacd0adc8767,10037926,0xbcdbe860060c7dc5ba81779afb6f9266ef3031c9,0xd90450e9be06f88270c635f12c1af0ffa4730b6a,1.534146864904953e+18,200000,131373.54593828996,17414291368.228676,2025-03-13 11:13:32.916109,contract_interaction,1
0xc875ac09679a32f5747b99ada9adf0ab9c93724100ef156285ee05ece06fd298,10007668,0xbdaaf20c49b685dc200bb2aa0e6028e460a72a56,0x9fe0dba298ffd3c995c67159302c302173c48953,1.0143458268071488e+17,50000,11442.478019153656,43657799949.142,2025-03-14 19:24:08.916109,transfer,1
0x0a3568a3d554d842ef948eb8cf8eef1db48d4b192793c1918a91faf94bfe8671,10002565,0xfb7a7c6bf7dc85b3c7dd4a627cba843550a4eae4,0xe134a5f3d095ff2295efced5935fb5a86b3bc488,8.60853196018068e+16,100000,62407.1689528139,18989734280.07074,2025-03-10 05:49:46.916109,contract_interaction,1
0x4994c74fd93c54dc375e080c30d9a6a2139eb73a14ffbdc4d55aa3511fe4561d,10026149,0x5a5f8bff389b187aaf79fa7b59c8ecd8247ce6c9,0x845c5534775687748c85adafcfa68d809c768721,1.0971478378875094e+17,200000,57506.159097227865,22373381672.917595,2025-03-11 00:14:47.916109,transfer,1
0xa3f6b42c880f72dc55b580146e85c671160cfff3d79eb873a840008f6c4b468b,10031442,0x8cb135fbc8808a0792572f1d63d3a2ab44621690,0x8cf5c21503dab2538c1131683018afdab3b5bbdd,1.4229755615628915e+18,100000,33442.019228748744,25201446427.778145,2025-03-07 14:29:48.916109,transfer,1
0xb7d3d373c710d6f31383d06040e8bc820fe6324fab113dab64ff6c400d6b9f7d,10026128,0xa939d4429b4132feecc89c34b7084c81019d1535,0x0f9a692038749f79ab0a98f51c2dd3386fd137eb,5.778355903095977e+17,100000,15700.902936736311,15437760623.861403,2025-03-02 18:41:30.916109,contract_interaction,1
0x7b63c9c9d4e141e9bac046462e5028e201ee1edcf47fb476f57f5de02d5a9141,10006995,0x7141fcd2a90051a9b054a1030972a3973f4e8aac,0x27e7e77bea4cace72c6aa717faefbff609850489,4.351707313253545e+16,200000,14991.094467304387,12527566362.459663,2025-03-02 04:56:25.916109,transfer,1
0x0e5d9a12b83553e3a9de35fbf6072f935b1e83b1fecd44648542c3e513ddc734,10036177,0x453e134e222cbc866ff84600bf95fe039f5e38f3,0x4d9ba1fc32cbf8d531173b7776cc75f1290c5270,4.696702573276946e+17,100000,16797.614045573377,18717703018.95868,2025-02-24 23:20:59.916109,transfer,1
0x942650401ef8a27939fb157c93e2888de346a34de61d3c57720918f25fe06e46,10057968,0x3cb6d8c1409043d8f5396bc3f0acc6f17ce09faa,0xc79954ea26fee354d1d9097016f6bb3a5e683c7b,1.220565524923226e+18,50000,33417.77103954385,26956074822.875523,2025-03-11 12:33:21.916109,transfer,1
0x5ba48a284375f11331571e9737dfc0cf09f3174586ea0fe030d4aae05d9ef4dc,10013151,0x57a6290e2a92b88cbd76b3af3edc3f8deaf95ec1,0x8e112770be126982e651f7d2637956a2240b9636,1.8482792957170157e+17,200000,156218.85470738536,43252168813.63436,2025-03-12 05:39:04.916109,transfer,1
0x1bbb75793b8134db8e1737d78b2be53f2517d397770495bd884f28b56dc323a6,10047507,0x1a44d38a03bea9691afb583566cf9fec3666c4cc,0x4a0d33fb854a55cf5b5a861dfacc7620209c7518,8.832471304932015e+17,100000,159083.7376448419,16319772588.767286,2025-03-04 21:22:54.916109,contract_interaction,1
0x6edcbeef667dd9fb99b6d96087b660ee155c76b206098b483c68e55eeab1714b,10027789,0xbfc8f02778a869145a3ca739bc2d54a7037864f9,0xdfc814336fde64818de1163f91d246d1fecdc139,1.6783974059516554e+18,100000,16779.029433359032,10441238664.58173,2025-03-16 15:39:41.916109,contract_interaction,1
0xf43083e5c3818facc5cf724a7988820e1b98c33bcbafca4665686fd3c29be521,10075368,0x4c07e1583faa76d957aacdee58836b42b5c4a9a7,0x69eaf71fb9cf5f7bbdf6ca5dec99a86706da48fe,8.431507120470061e+17,200000,121945.0831127931,26464571753.93996,2025-03-03 10:59:02.916109,transfer,1
0xc536e1f29fcccd47487d17a3f6610e1b3d96225fe53b943f100a23960106b1ee,10078698,0x43669534d334c36a083fe11222ba30ce3e6cd610,0xb9ae3454f06ec94620fceee8eeca4f31ce073da0,2.602920585938926e+17,21000,85947.42527427121,13022430986.799593,2025-03-09 16:02:09.916109,transfer,0
0xf2e59a01a9b276489987e6d628d9c1badc8621e6407ffe0d9586bbe6ca73d6f2,10091795,0xb2c60949e8a28f21877ac4dbff23e6e81483dba4,0xcd103f696f21977dec906c318e974c67c57fa4fc,2.4247932389204454e+18,100000,152883.00686519913,18274689795.648186,2025-03-14 14:18:22.916109,transfer,1
0x6cf60bb14a236193f15528764f06b8cd2c156bc95117c6841839724966b6c97e,10055113,0x82ceab3541359b1fb9d5ee577f6053d5d7c7f6e1,0xd872e2ed1ff4602227cd2219917a4720f245836a,1.498134124954617e+18,200000,10717.256441678463,16092518653.839382,2025-02-24 01:32:39.916109,transfer,1
0xb89e9f57807680d646d5d00625ebffe6f345ce77ee2d0ff06a01396e2ce23a18,10086036,0x1029d0ee52774c6c828243d1666364830d8fc27b,0xc5fce6a358be9430b67ac03bb30ceab8a30cbe78,8.077125750918446e+16,200000,121359.8741776068,10284172803.448832,2025-02-24 11:37:11.916109,contract_interaction,1
0x1bfc2b236298192431c999ddc695c91085a968c488aa8712e4ff6de938e1af63,10097800,0x4adec9ab4204b54e4058563ce380c6006db26970,0x0674c4dadc551f2a3449bc541706ea6fafcd6945,4.6644662039483304e+16,100000,44789.23100651974,22954250106.1765,2025-02-23 16:29:57.916109,transfer,1
0x1abe7bceb311f530287483e40363e914afbbbdc57f785d8b2a651066ba861347,10071833,0x68fb473abec6cad35348dd3ae791c1db27fa9cf2,0xca836db70611c12d2619c46f23b9d6362997a416,1.9114794872711002e+18,21000,64902.85686713046,9906292267.569979,2025-03-06 17:54:18.916109,contract_interaction,1
0x555b538858a18e97829acc2e97d46b479f99705307d4fdc01cadcbc69a85932c,10005708,0xa1fd58be3f20cae4e57928961c113f045daf13e7,0x03d84eb819ea037722f0062f62d85c8ece2e95ff,5.94666085715889e+17,21000,15666.61854671519,15192888622.78947,2025-02-20 19:47:54.916109,transfer,1
0x0e3f2e219d12c6a2047747321c577f5fa6b143a1764e9efc468f440c03dd4140,10051091,0x36b671dd75cc0fb4bb6e90fb4e8c5c84a3d8844a,0x8225a283a6388171e5aef996ff95dae7edda805b,1.9581987861795552e+17,21000,148418.43704949293,13675568121.687462,2025-03-02 04:27:12.916109,transfer,1
0xbe327df37100f3361b1102d41266e6ba0eac636ffc3b542e040d322a38f2a6b6,10008119,0x1f8b4868ed9596bfb3080a0bba2488aec1f192b7,0xb5f89fd40fe4a00fa202e292e4bf0436668bcaaf,4.1785185221499735e+18,21000,16210.554760420306,13843168201.819712,2025-02-20 10:21:20.916109,transfer,1
0xa62e3a98e258e9298bd84be2efc11d4a2c6054b3c8dbaee7b2bcbb58f481f4eb,10039104,0x1411b20ca3f606ca755f69a8a91cbb03f21af1b8,0x54e5d113af9997c22564edf0c4dd909a5d4474df,6.80725293633242e+17,100000,147501.24507603006,15589079544.848368,2025-02-17 09:10:19.916109,contract_interaction,1
0x152cc5b6453fb5cc6adb8220ccb48a5296dec8cc6b1c90028ac008b786e12e43,10030581,0xca00b94bf7cc41a0323a308fed8f97f42e24b844,0xb0ee0193188e286d9d8dfaa4ef5a01d4c755ae2c,6.888036547172664e+17,200000,127212.99192735612,34759911028.18266,2025-03-06 16:18:39.916109,transfer,1
0x825b7ed4655d8b205c32a3a439fc2ce10b361955782a92c5d6b6ca27a28fcf1b,10007462,0xf6717cb0566dc7a2422e4daa7f1add842146309d,0xf5a7e72c112440f911dea6969b354f899662695f,4.860993288214681e+17,50000,14104.10836250876,33881058769.21964,2025-03-07 22:32:01.916109,transfer,1
0x6c1ba1438161ea35d98bf64cee7832057edf053798c72d440aec92306c1fd27d,10087522,0xc83261d99da54bf0602696b4deef057939fdd8dc,0x4253bec511f80940a8e45fd5dee0b2c979ae5a46,2.4620909186061683e+17,21000,31781.294534304223,8219992352.264149,2025-02-21 02:22:08.916109,transfer,1
0xd500f9e19b570b434bdb102f79e52be559067da236e9f65d32ae1370c1d14180,10036283,0x67940e2ff2004ffde42ab41a0ec9bc9c31fcbafa,0xa498cdf95925fe8e0953560fd3f62288746a32c5,3.490013394781921e+17,50000,65926.62858216552,49592577119.51732,2025-03-06 11:12:21.916109,contract_interaction,1
0x86d986f844da9b04f67ff0172e08a87e133bd35aebecd4366722b4391a33b991,10038878,0x3881924a837babf8838be8a43e11c6776ee9caf7,0x58f2c51504694a4458c8a3d074d460a9c479c570,1.5136860869462423e+18,200000,73233.22111025745,24387646406.023926,2025-02-28 11:38:43.916109,transfer,1
0x8c3eaa81f95358916eafa942fce872a1debd09bb6a143cd5039f4744aff5ee2f,10041842,0x5f608f91f134ce2a9653d1540e6ca4de73795f04,0x5b2af925bb51715307ef44da9bb208c7371e47b1,4.674954938202521e+17,50000,57814.54524694354,66837274332.94717,2025-02-26 14:13:38.916109,transfer,1
0x983a73d0f1e7150979b223035768567a64bfe3e04e16915a66675b13951eb970,10056617,0xed70555f947a2db9c620d0e4bb0c793b96871fd8,0x2b5e10dc6a0cf33a71e618ab30140596f5ecaa99,3.102581508017769e+18,21000,145445.52596553788,12926997918.916464,2025-02-17 12:11:04.916109,contract_interaction,1
0x60307cb291bd9b0909ca6d37eb738e1f90b711fa1e44ae35b8d45eb045f0635f,10003293,0x913b1d0a40b197d84276e940f100e251a1be6147,0xda0ddbbcadea0473948c81c70bfb7ae17b0e7665,1.6122521651467233e+18,50000,41157.92356784336,24424406194.428757,2025-02-25 09:19:45.916109,transfer,1
0xdcad4dbb3a42808e4696e3c9f10dc9611544b16bd703d89d5b054752c513015d,10044622,0x0ad35af368a1ee600ce20a4e7bd3238659bd59d2,0x2be0418d665b1dec50342af854979a15d3ba73cc,1.147625634402364e+18,50000,35316.487506416124,16065928583.450033,2025-02-17 17:50:02.916109,contract_interaction,1
0x39ed7dab97aff94d7fcb3c65c4e44262aae4858edc6935456de516ed61d052b4,10005387,0x019bf1cda136afdb0da16438550adf8b050acad9,0x635c2aad72fa1e3c004945c71708749ac72d1459,7.477470856272317e+16,100000,16897.261541997734,7677186425.168643,2025-02-25 16:35:20.916109,contract_interaction,1
0x1bdb340605e1c9ed4dbb86f8e467b79762ff936ad04ef70ad28d12ca5b9634a1,10012831,0x356b6dc416be76b35a27913bdf8c1103ff58277e,0xdd9af0e4b0b196fe7cbbbc9eb061cce2765a6180,1.8473471074145747e+17,21000,82799.1202442236,18562824659.023594,2025-02-22 23:54:11.916109,transfer,1
